Date UTC,co (µg/m³),no2 (µg/m³),o3 (µg/m³),pm10 (µg/m³),pm25 (µg/m³),so2 (µg/m³),temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-12-31 17:00:00,2180.0,113.0,,116.0,81.2,,,,,,,,,,,,
2024-12-31 21:00:00,1820.0,89.6,,120.0,84.0,,,,,,,,,,,,
2024-12-31 23:00:00,1840.0,84.6,,140.0,97.8,,,,,,,,,,,,
2025-01-01 00:00:00,1720.0,89.3,,139.0,97.4,,12.0,11.1,94.0,0.0,,0.0,0.0,,1019.0,,5.0
2025-01-01 01:00:00,1390.0,92.6,,129.0,98.2,,14.0,13.0,94.0,0.0,,100.0,5.4,,1020.0,,5.0
2025-01-01 02:00:00,1390.0,87.6,,120.0,97.2,,17.0,12.9,77.0,0.0,,80.0,5.4,,1020.0,,5.0
2025-01-01 03:00:00,1430.0,76.3,,105.0,84.5,,19.0,12.0,64.0,0.0,,80.0,7.6,,1020.0,,5.0
2025-01-01 04:00:00,1230.0,56.8,,84.0,68.5,,21.0,12.9,60.0,0.0,,90.0,7.6,,1019.0,,5.0
2025-01-01 05:00:00,1160.0,65.9,,73.7,60.6,,23.0,11.1,47.0,0.0,,337.0,7.6,,1017.0,,5.0
2025-01-01 06:00:00,1460.0,77.6,,77.3,63.5,,23.0,11.1,47.0,0.0,,277.0,5.4,,1016.0,,2.0
2025-01-01 07:00:00,1150.0,71.7,,65.1,53.5,,25.0,11.9,44.0,0.0,,140.0,3.6,,1015.0,,2.0
2025-01-01 08:00:00,1360.0,83.5,,55.0,45.3,,24.0,12.0,47.0,0.0,,322.0,5.4,,1014.0,,2.0
2025-01-01 09:00:00,1510.0,96.0,,50.2,41.4,,24.0,11.0,44.0,0.0,,200.0,5.4,,1014.0,,2.0
2025-01-01 10:00:00,2190.0,111.0,,66.5,54.5,,23.0,12.0,50.0,0.0,,180.0,5.4,,1014.0,,5.0
2025-01-01 11:00:00,3510.0,175.0,,101.0,80.2,,22.0,12.0,53.0,0.0,,170.0,5.4,,1015.0,,1.0
2025-01-01 12:00:00,1780.0,118.0,,125.0,98.6,,19.0,13.0,68.0,0.0,,342.0,3.6,,1015.0,,5.0
2025-01-01 13:00:00,1580.0,115.0,,129.0,102.0,,18.0,13.1,73.0,0.0,,150.0,3.6,,1016.0,,5.0
2025-01-01 14:00:00,1310.0,108.0,,135.0,101.0,,19.0,14.1,73.0,0.0,,140.0,13.0,,1017.0,,5.0
2025-01-01 15:00:00,1280.0,91.0,,134.0,93.9,,18.0,14.1,78.0,0.0,,120.0,11.2,,1017.0,,5.0
2025-01-01 16:00:00,989.0,67.7,,126.0,88.2,,17.0,14.1,83.0,0.0,,100.0,7.6,,1017.0,,5.0
2025-01-01 17:00:00,883.0,62.6,,122.0,85.6,,16.0,14.0,88.0,0.0,,80.0,7.6,,1017.0,,5.0
2025-01-01 18:00:00,970.0,107.0,,114.0,79.7,,16.0,14.0,88.0,0.0,,90.0,7.6,,1018.0,,5.0
2025-01-01 19:00:00,919.0,105.0,,108.0,75.8,,16.0,15.0,94.0,0.0,,60.0,7.6,,1018.0,,5.0
2025-01-01 20:00:00,827.0,91.4,,112.0,78.7,,16.0,14.0,88.0,0.0,,70.0,3.6,,1018.0,,5.0
2025-01-01 21:00:00,1080.0,87.6,,164.0,115.0,,15.0,14.0,94.0,0.0,,100.0,5.4,,1018.0,,5.0
2025-01-01 22:00:00,1170.0,78.8,,180.0,126.0,,16.0,14.0,88.0,0.0,,133.0,3.6,,1018.0,,5.0
2025-01-01 23:00:00,1200.0,78.0,,143.0,101.0,,15.0,14.0,94.0,0.0,,0.0,0.0,,1018.0,,5.0
2025-01-02 00:00:00,1750.0,88.2,,146.0,102.0,,14.0,13.0,94.0,0.0,,90.0,7.6,,1019.0,,5.0
2025-01-02 01:00:00,2090.0,103.0,,151.0,110.0,,17.0,15.0,88.0,0.0,,70.0,7.6,,1020.0,,5.0
2025-01-02 02:00:00,1800.0,79.3,,157.0,123.0,,20.0,15.0,73.0,0.0,,70.0,9.4,,1021.0,,5.0
2025-01-02 03:00:00,1380.0,68.9,,109.0,87.7,,21.0,12.9,60.0,0.0,,40.0,9.4,,1021.0,,5.0
2025-01-02 04:00:00,1190.0,60.8,,70.5,56.5,,22.0,12.0,53.0,0.0,,30.0,5.4,,1020.0,,5.0
2025-01-02 05:00:00,1070.0,65.6,,59.6,48.7,,23.0,11.1,47.0,0.0,,140.0,5.4,,1018.0,,2.0
2025-01-02 06:00:00,943.0,62.7,,60.2,49.3,,24.0,11.0,44.0,0.0,,340.0,3.6,,1017.0,,5.0
2025-01-02 07:00:00,1140.0,66.3,,60.0,49.6,,24.0,12.9,50.0,0.0,,300.0,7.6,,1017.0,,5.0
2025-01-02 08:00:00,1360.0,77.6,,69.3,56.9,,23.0,12.9,53.0,0.0,,290.0,9.4,,1016.0,,5.0
2025-01-02 09:00:00,2030.0,105.0,,95.1,77.2,,23.0,12.9,53.0,0.0,,290.0,5.4,,1016.0,,5.0
2025-01-02 10:00:00,2970.0,134.0,,122.0,97.5,,23.0,12.9,53.0,0.0,,290.0,7.6,,1017.0,,5.0
2025-01-02 11:00:00,3950.0,161.0,,125.0,99.8,,21.0,12.9,60.0,0.0,,310.0,7.6,,1017.0,,5.0
2025-01-02 12:00:00,3570.0,181.0,,126.0,102.0,,20.0,13.0,64.0,0.0,,340.0,5.4,,1018.0,,5.0
2025-01-02 13:00:00,3090.0,182.0,,136.0,108.0,,19.0,14.1,73.0,0.0,,320.0,5.4,,1019.0,,5.0
2025-01-02 14:00:00,2460.0,197.0,,161.0,125.0,,20.0,13.9,68.0,0.0,,310.0,3.6,,1020.0,,5.0
2025-01-02 15:00:00,1520.0,119.0,,114.0,90.2,,20.0,13.0,64.0,0.0,,120.0,13.0,,1020.0,,5.0
2025-01-02 16:00:00,1730.0,101.0,,98.0,77.5,,20.0,13.0,64.0,0.0,,110.0,9.4,,1020.0,,5.0
2025-01-02 17:00:00,1720.0,97.3,,106.0,81.6,,20.0,13.9,68.0,0.0,,130.0,5.4,,1021.0,,5.0
2025-01-02 18:00:00,2180.0,107.0,,115.0,92.4,,20.0,13.9,68.0,0.0,,130.0,5.4,,1020.0,,3.0
2025-01-02 19:00:00,2310.0,118.0,,110.0,78.6,,18.0,15.1,83.0,0.0,,360.0,5.4,,1020.0,,5.0
2025-01-02 20:00:00,2710.0,113.0,,107.0,75.3,,17.0,14.1,83.0,0.0,,50.0,1.8,,1020.0,,5.0
2025-01-02 21:00:00,1630.0,116.0,,104.0,73.1,,16.0,14.0,88.0,0.0,,90.0,1.8,,1020.0,,5.0
2025-01-02 22:00:00,1640.0,109.0,,118.0,83.1,,15.0,14.0,94.0,0.0,,189.0,1.8,,1021.0,,5.0
2025-01-02 23:00:00,2150.0,102.0,,144.0,101.0,,15.0,13.0,88.0,0.0,,330.0,5.4,,1021.0,,5.0
2025-01-03 00:00:00,2460.0,105.0,,148.0,104.0,,15.0,13.0,88.0,0.0,,86.0,3.6,,1022.0,,5.0
2025-01-03 01:00:00,2210.0,127.0,,154.0,116.0,,16.0,14.0,88.0,0.0,,0.0,0.0,,1023.0,,5.0
2025-01-03 02:00:00,1810.0,134.0,,141.0,111.0,,19.0,15.1,78.0,0.0,,54.0,3.6,,1023.0,,5.0
2025-01-03 03:00:00,1390.0,81.6,,80.5,65.0,,22.0,14.1,61.0,0.0,,20.0,5.4,,1023.0,,5.0
2025-01-03 04:00:00,1290.0,69.8,,61.0,50.7,,24.0,12.0,47.0,0.0,,40.0,13.0,,1022.0,,2.0
2025-01-03 05:00:00,1140.0,73.3,,53.8,44.0,,24.0,11.0,44.0,0.0,,20.0,11.2,,1021.0,,2.0
2025-01-03 06:00:00,1040.0,66.1,,44.1,36.5,,26.0,10.2,37.0,0.0,,40.0,7.6,,1019.0,,2.0
2025-01-03 07:00:00,1020.0,67.2,,36.4,29.9,,26.0,10.2,37.0,0.0,,350.0,9.4,,1018.0,,2.0
2025-01-03 08:00:00,966.0,64.9,,34.0,28.0,,26.0,8.9,34.0,0.0,,30.0,9.4,,1017.0,,2.0
2025-01-03 09:00:00,1470.0,78.9,,37.5,30.6,,26.0,10.2,37.0,0.0,,20.0,7.6,,1017.0,,2.0
2025-01-03 10:00:00,3000.0,116.0,,49.1,40.4,,25.0,8.9,36.0,0.0,,100.0,3.6,,1017.0,,2.0
2025-01-03 11:00:00,8150.0,211.0,,62.0,48.9,,22.0,10.2,47.0,0.0,,0.0,0.0,,1017.0,,1.0
2025-01-03 12:00:00,8690.0,242.0,,75.8,59.7,,22.0,11.1,50.0,0.0,,320.0,3.6,,1018.0,,1.0
2025-01-03 13:00:00,1140.0,110.0,,75.8,58.4,,19.0,12.0,64.0,0.0,,17.0,3.6,,1018.0,,5.0
2025-01-03 14:00:00,1070.0,119.0,,63.5,50.4,,19.0,12.0,64.0,0.0,,120.0,13.0,,1019.0,,1.0
2025-01-03 15:00:00,914.0,88.4,,64.2,49.9,,19.0,11.1,60.0,0.0,,160.0,11.2,,1019.0,,1.0
2025-01-03 16:00:00,811.0,90.1,,53.7,42.6,,18.0,11.1,64.0,0.0,,150.0,9.4,,1019.0,,1.0
2025-01-03 17:00:00,673.0,83.7,,46.5,37.1,,17.0,11.1,68.0,0.0,,100.0,5.4,,1019.0,,2.0
2025-01-03 18:00:00,1120.0,79.0,,48.2,38.0,,16.0,12.0,77.0,0.0,,40.0,5.4,,1019.0,,2.0
2025-01-03 19:00:00,2030.0,83.0,,52.3,41.8,,16.0,12.0,77.0,0.0,,8.0,3.6,,1018.0,,2.0
2025-01-03 20:00:00,2690.0,67.8,,54.5,44.2,,14.0,11.0,82.0,0.0,,70.0,3.6,,1018.0,,5.0
2025-01-03 21:00:00,2450.0,92.6,,60.2,46.7,,14.0,12.0,88.0,0.0,,0.0,0.0,,1018.0,,5.0
2025-01-03 22:00:00,1110.0,110.0,,91.2,64.3,,13.0,11.1,88.0,0.0,,110.0,3.6,,1019.0,,5.0
2025-01-03 23:00:00,1340.0,106.0,,110.0,77.1,,14.0,12.0,88.0,0.0,,90.0,5.4,,1020.0,,5.0
2025-01-04 00:00:00,1530.0,105.0,,120.0,84.3,,14.0,12.0,88.0,0.0,,70.0,5.4,,1021.0,,5.0
2025-01-04 01:00:00,1510.0,110.0,,133.0,101.0,,16.0,12.9,82.0,0.0,,80.0,5.4,,1021.0,,5.0
2025-01-04 02:00:00,1580.0,108.0,,121.0,95.9,,19.0,13.0,68.0,0.0,,60.0,9.4,,1021.0,,5.0
2025-01-04 03:00:00,1380.0,99.9,,101.0,79.4,,20.0,12.0,60.0,0.0,,40.0,5.4,,1021.0,,5.0
2025-01-04 04:00:00,1120.0,86.1,,80.0,64.2,,22.0,10.2,47.0,0.0,,70.0,7.6,,1020.0,,2.0
2025-01-04 05:00:00,1050.0,82.5,,62.0,49.9,,22.0,11.1,50.0,0.0,,130.0,9.4,,1019.0,,2.0
2025-01-04 06:00:00,1030.0,83.7,,51.6,41.4,,23.0,11.1,47.0,0.0,,170.0,7.6,,1017.0,,2.0
2025-01-04 07:00:00,774.0,65.8,,48.4,38.8,,24.0,11.0,44.0,0.0,,190.0,9.4,,1016.0,,2.0
2025-01-04 08:00:00,905.0,65.2,,50.9,41.0,,24.0,12.0,47.0,0.0,,160.0,7.6,,1016.0,,2.0
2025-01-04 09:00:00,1360.0,96.9,,52.1,41.5,,24.0,11.0,44.0,0.0,,190.0,13.0,,1015.0,,2.0
2025-01-04 10:00:00,1840.0,122.0,,49.9,38.7,,23.0,11.1,47.0,0.0,,170.0,9.4,,1015.0,,2.0
2025-01-04 11:00:00,1320.0,108.0,,51.0,38.6,,21.0,11.9,56.0,0.0,,130.0,9.4,,1017.0,,2.0
2025-01-04 12:00:00,1130.0,117.0,,55.4,43.0,,21.0,11.1,53.0,0.0,,130.0,16.6,,1018.0,,2.0
2025-01-04 13:00:00,969.0,117.0,,58.5,45.2,,20.0,11.0,56.0,0.0,,130.0,14.8,,1019.0,,2.0
2025-01-04 14:00:00,921.0,117.0,,65.8,50.8,,18.0,12.0,68.0,0.0,,130.0,13.0,,1021.0,,2.0
2025-01-04 15:00:00,894.0,108.0,,68.3,53.7,,18.0,13.1,73.0,0.0,,120.0,11.2,,1022.0,,2.0
2025-01-04 16:00:00,703.0,78.4,,65.7,51.5,,18.0,13.1,73.0,0.0,,170.0,3.6,,1022.0,,2.0
2025-01-04 17:00:00,726.0,78.6,,74.7,58.1,,18.0,13.1,73.0,0.0,,190.0,7.6,,1022.0,,2.0
2025-01-04 18:00:00,715.0,67.1,,68.4,50.1,,16.0,12.9,82.0,0.0,,360.0,7.6,,1022.0,,5.0
2025-01-04 19:00:00,915.0,101.0,,70.7,50.0,,16.0,12.0,77.0,0.0,,300.0,3.6,,1022.0,,5.0
2025-01-04 20:00:00,819.0,117.0,,75.1,53.1,,15.0,13.0,88.0,0.0,,0.0,0.0,,1022.0,,5.0
2025-01-04 21:00:00,984.0,103.0,,85.3,60.2,,14.0,13.0,94.0,0.0,,70.0,3.6,,1022.0,,5.0
2025-01-04 22:00:00,1500.0,116.0,,90.9,64.0,,16.0,12.9,82.0,0.0,,340.0,3.6,,1023.0,,5.0
2025-01-04 23:00:00,1990.0,120.0,,96.8,68.1,,15.0,12.0,82.0,0.0,,320.0,1.8,,1023.0,,5.0
2025-01-05 00:00:00,1890.0,125.0,,92.2,65.0,,15.0,12.0,82.0,0.0,,310.0,3.6,,1023.0,,5.0
2025-01-05 01:00:00,1320.0,123.0,,102.0,79.7,,16.0,12.9,82.0,0.0,,290.0,7.6,,1024.0,,5.0
2025-01-05 02:00:00,1240.0,88.6,,98.3,77.9,,19.0,13.0,68.0,0.0,,310.0,9.4,,1024.0,,5.0
2025-01-05 03:00:00,1090.0,75.7,,78.2,62.8,,21.0,11.1,53.0,0.0,,290.0,7.6,,1023.0,,2.0
2025-01-05 04:00:00,1080.0,68.9,,63.2,50.0,,22.0,8.8,43.0,0.0,,310.0,5.4,,1022.0,,2.0
2025-01-05 05:00:00,969.0,59.1,,56.3,45.2,,23.0,7.9,38.0,0.0,,300.0,5.4,,1021.0,,2.0
2025-01-05 06:00:00,902.0,58.0,,57.5,46.1,,24.0,7.2,34.0,0.0,,250.0,9.4,,1019.0,,2.0
2025-01-05 07:00:00,960.0,60.7,,54.2,43.7,,24.0,9.2,39.0,0.0,,260.0,9.4,,1018.0,,2.0
2025-01-05 08:00:00,960.0,61.3,,51.1,41.5,,24.0,9.2,39.0,0.0,,300.0,5.4,,1017.0,,2.0
2025-01-05 09:00:00,1250.0,71.1,,52.0,41.9,,24.0,9.2,39.0,0.0,,270.0,13.0,,1017.0,,1.0
2025-01-05 10:00:00,2190.0,94.6,,53.4,42.8,,23.0,9.0,41.0,0.0,,290.0,9.4,,1017.0,,1.0
2025-01-05 11:00:00,3690.0,135.0,,63.3,50.5,,22.0,8.8,43.0,0.0,,230.0,5.4,,1017.0,,1.0
2025-01-05 12:00:00,4530.0,190.0,,77.0,60.2,,21.0,8.9,46.0,0.0,,240.0,7.6,,1017.0,,1.0
2025-01-05 13:00:00,5790.0,226.0,,76.9,60.1,,19.0,10.0,56.0,0.0,,300.0,1.8,,1018.0,,5.0
2025-01-05 14:00:00,5590.0,240.0,,99.3,77.0,,18.0,10.1,60.0,0.0,,310.0,3.6,,1018.0,,5.0
2025-01-05 15:00:00,1800.0,138.0,,106.0,83.6,,17.0,11.9,72.0,0.0,,34.0,1.8,,1019.0,,5.0
2025-01-05 16:00:00,1750.0,104.0,,111.0,87.6,,17.0,11.1,68.0,0.0,,100.0,11.2,,1018.0,,5.0
2025-01-05 17:00:00,1360.0,94.8,,83.7,66.9,,17.0,11.1,68.0,0.0,,120.0,13.0,,1018.0,,5.0
2025-01-05 18:00:00,1160.0,90.4,,96.4,76.7,,17.0,11.1,68.0,0.0,,130.0,9.4,,1018.0,,5.0
2025-01-05 19:00:00,881.0,77.3,,81.9,65.6,,15.0,11.0,77.0,0.0,,70.0,7.6,,1018.0,,5.0
2025-01-05 20:00:00,753.0,77.4,,97.1,73.3,,14.0,11.0,82.0,0.0,,70.0,9.4,,1018.0,,5.0
2025-01-05 21:00:00,866.0,89.3,,94.1,66.3,,14.0,11.0,82.0,0.0,,60.0,7.6,,1018.0,,5.0
2025-01-05 22:00:00,979.0,110.0,,114.0,79.8,,14.0,11.0,82.0,0.0,,70.0,9.4,,1018.0,,5.0
2025-01-05 23:00:00,1300.0,125.0,,131.0,91.6,,13.0,11.1,88.0,0.0,,60.0,7.6,,1019.0,,5.0
2025-01-06 00:00:00,2500.0,152.0,,125.0,87.4,,14.0,11.0,82.0,0.0,,70.0,5.4,,1020.0,,5.0
2025-01-06 01:00:00,2210.0,154.0,,130.0,101.0,,15.0,12.0,82.0,0.0,,70.0,7.6,,1021.0,,5.0
2025-01-06 02:00:00,1450.0,122.0,,94.7,74.3,,18.0,11.1,64.0,0.0,,70.0,9.4,,1021.0,,5.0
2025-01-06 03:00:00,1180.0,109.0,,78.1,62.8,,20.0,10.1,53.0,0.0,,80.0,7.6,,1021.0,,5.0
2025-01-06 04:00:00,1310.0,96.5,,73.6,59.1,,22.0,8.1,41.0,0.0,,80.0,11.2,,1020.0,,2.0
2025-01-06 05:00:00,1060.0,83.9,,71.3,56.8,,23.0,7.9,38.0,0.0,,117.0,7.6,,1019.0,,2.0
2025-01-06 06:00:00,1310.0,93.1,,71.9,57.1,,23.0,7.9,38.0,0.0,,110.0,7.6,,1017.0,,2.0
2025-01-06 07:00:00,1170.0,86.5,,64.9,51.5,,24.0,8.0,36.0,0.0,,258.0,3.6,,1015.0,,1.0
2025-01-06 08:00:00,1020.0,75.5,,58.7,46.7,,24.0,8.0,36.0,0.0,,130.0,7.6,,1015.0,,1.0
2025-01-06 09:00:00,1480.0,96.7,,68.3,53.8,,24.0,8.0,36.0,0.0,,160.0,5.4,,1015.0,,1.0
2025-01-06 10:00:00,2880.0,140.0,,73.1,57.2,,23.0,9.0,41.0,0.0,,180.0,7.6,,1015.0,,5.0
2025-01-06 11:00:00,3310.0,182.0,,97.0,75.6,,21.0,8.9,46.0,0.0,,100.0,7.6,,1016.0,,5.0
2025-01-06 12:00:00,1960.0,163.0,,99.8,77.2,,19.0,8.9,52.0,0.0,,90.0,5.4,,1017.0,,5.0
2025-01-06 13:00:00,933.0,101.0,,88.3,69.5,,18.0,11.1,64.0,0.0,,120.0,3.6,,1017.0,,5.0
2025-01-06 14:00:00,819.0,90.0,,86.3,67.9,,19.0,12.0,64.0,0.0,,130.0,16.6,,1017.0,,5.0
2025-01-06 15:00:00,821.0,81.8,,76.5,58.2,,18.0,13.1,73.0,0.0,,140.0,11.2,,1017.0,,1.0
2025-01-06 16:00:00,820.0,85.7,,78.0,55.1,,16.0,12.9,82.0,0.0,,100.0,5.4,,1017.0,,5.0
2025-01-06 17:00:00,662.0,72.0,,84.0,59.3,,15.0,13.0,88.0,0.0,,60.0,3.6,,1017.0,,5.0
2025-01-06 18:00:00,694.0,78.9,,118.0,82.8,,15.0,13.0,88.0,0.0,,60.0,1.8,,1017.0,,5.0
2025-01-06 19:00:00,602.0,61.1,,88.4,62.2,,15.0,13.0,88.0,0.0,,70.0,5.4,,1017.0,,5.0
2025-01-06 20:00:00,588.0,61.8,,82.8,58.4,,14.0,12.0,88.0,0.0,,70.0,7.6,,1017.0,,5.0
2025-01-06 21:00:00,753.0,91.4,,146.0,102.0,,14.0,12.0,88.0,0.0,,80.0,7.6,,1017.0,,5.0
2025-01-06 22:00:00,805.0,102.0,,110.0,77.3,,14.0,12.0,88.0,0.0,,110.0,5.4,,1017.0,,5.0
2025-01-06 23:00:00,1050.0,93.6,,118.0,83.0,,13.0,12.1,94.0,0.0,,100.0,5.4,,1018.0,,5.0
2025-01-07 00:00:00,1620.0,109.0,,143.0,103.0,,14.0,13.0,94.0,0.0,,90.0,5.4,,1019.0,,5.0
2025-01-07 01:00:00,1680.0,120.0,,149.0,117.0,,16.0,12.9,82.0,0.0,,80.0,3.6,,1020.0,,5.0
2025-01-07 02:00:00,1490.0,112.0,,139.0,110.0,,18.0,13.1,73.0,0.0,,60.0,5.4,,1020.0,,5.0
2025-01-07 03:00:00,1370.0,109.0,,109.0,86.9,,19.0,11.1,60.0,0.0,,60.0,11.2,,1020.0,,5.0
2025-01-07 04:00:00,1250.0,108.0,,87.6,69.9,,20.0,10.1,53.0,0.0,,20.0,9.4,,1019.0,,5.0
2025-01-07 05:00:00,1370.0,117.0,,90.9,73.8,,21.0,11.1,53.0,0.0,,348.0,5.4,,1019.0,,5.0
2025-01-07 06:00:00,1140.0,112.0,,92.5,75.2,,21.0,11.9,56.0,0.0,,20.0,5.4,,1017.0,,5.0
2025-01-07 07:00:00,1000.0,94.5,,84.2,67.5,,23.0,12.0,50.0,0.0,,100.0,9.4,,1016.0,,5.0
2025-01-07 08:00:00,1070.0,96.7,,79.7,63.3,,22.0,12.0,53.0,0.0,,110.0,7.6,,1015.0,,5.0
2025-01-07 09:00:00,1350.0,90.1,,78.6,62.7,,22.0,12.0,53.0,0.0,,80.0,5.4,,1015.0,,5.0
2025-01-07 10:00:00,1910.0,101.0,,85.2,68.4,,21.0,11.9,56.0,0.0,,80.0,3.6,,1015.0,,5.0
2025-01-07 11:00:00,2000.0,119.0,,83.4,65.3,,21.0,12.9,60.0,0.0,,20.0,3.6,,1016.0,,5.0
2025-01-07 12:00:00,1220.0,91.9,,63.1,44.7,,20.0,13.9,68.0,0.0,,100.0,1.8,,1017.0,,5.0
2025-01-07 13:00:00,1000.0,84.3,,67.8,48.0,,20.0,15.0,73.0,0.0,,140.0,7.6,,1017.0,,5.0
2025-01-07 14:00:00,785.0,73.3,,65.1,46.1,,19.0,16.0,83.0,0.0,,150.0,7.6,,1018.0,,5.0
2025-01-07 15:00:00,859.0,69.5,,65.3,46.3,,19.0,16.0,83.0,0.0,,150.0,11.2,,1018.0,,5.0
2025-01-07 16:00:00,665.0,61.8,,65.0,46.0,,19.0,16.0,83.0,0.0,,170.0,11.2,,1018.0,,5.0
2025-01-07 17:00:00,539.0,57.7,,61.5,43.7,,19.0,16.0,83.0,0.0,,140.0,9.4,,1017.0,,5.0
2025-01-07 18:00:00,540.0,57.7,,69.6,49.2,,18.0,16.0,88.0,0.0,,100.0,7.6,,1017.0,,5.0
2025-01-07 19:00:00,435.0,53.4,,61.7,43.7,,18.0,16.0,88.0,0.0,,90.0,5.4,,1017.0,,5.0
2025-01-07 20:00:00,465.0,54.2,,75.0,53.0,,18.0,16.0,88.0,0.0,,90.0,7.6,,1017.0,,5.0
2025-01-07 21:00:00,461.0,67.9,,88.8,62.6,,18.0,15.1,83.0,0.0,,100.0,7.0,,1017.0,,5.0
2025-01-07 22:00:00,682.0,99.5,,75.0,53.0,,18.0,15.1,83.0,0.0,,50.0,3.6,,1017.0,,5.0
2025-01-07 23:00:00,1020.0,114.0,,93.9,66.1,,17.0,15.0,88.0,0.0,,50.0,7.6,,1018.0,,5.0
2025-01-08 00:00:00,1500.0,112.0,,103.0,72.7,,17.0,15.0,88.0,0.0,,40.0,11.2,,1019.0,,5.0
2025-01-08 01:00:00,1490.0,103.0,,92.8,66.1,,18.0,15.1,83.0,0.0,,50.0,9.4,,1020.0,,5.0
2025-01-08 02:00:00,1160.0,95.8,,78.5,61.0,,19.0,15.1,78.0,0.0,,50.0,9.4,,1020.0,,3.0
2025-01-08 03:00:00,1180.0,98.4,,66.6,52.7,,20.0,15.0,73.0,0.0,,70.0,14.8,,1020.0,,3.0
2025-01-08 04:00:00,1090.0,101.0,,63.7,49.8,,21.0,15.1,69.0,0.0,,80.0,13.0,,1019.0,,2.0
2025-01-08 05:00:00,911.0,81.8,,54.0,42.6,,23.0,15.1,61.0,0.0,,100.0,9.4,,1019.0,,2.0
2025-01-08 06:00:00,894.0,78.4,,58.9,46.2,,23.0,15.1,61.0,0.0,,90.0,11.2,,1017.0,,3.0
2025-01-08 07:00:00,973.0,83.6,,57.2,43.6,,23.0,14.0,57.0,0.0,,120.0,9.4,,1016.0,,3.0
2025-01-08 08:00:00,1090.0,95.5,,59.0,44.2,,24.0,15.0,57.0,0.0,,110.0,9.4,,1016.0,,3.0
2025-01-08 09:00:00,1520.0,107.0,,55.0,41.1,,23.0,15.1,61.0,0.0,,120.0,13.0,,1016.0,,3.0
2025-01-08 10:00:00,1780.0,113.0,,59.3,44.0,,22.0,15.1,65.0,0.0,,140.0,16.6,,1016.0,,3.0
2025-01-08 11:00:00,1950.0,123.0,,63.9,49.3,,22.0,15.1,65.0,0.0,,130.0,13.0,,1017.0,,3.0
2025-01-08 12:00:00,1470.0,122.0,,60.4,45.0,,21.0,15.1,69.0,0.0,,110.0,14.8,,1018.0,,3.0
2025-01-08 13:00:00,942.0,101.0,,61.9,46.2,,20.0,15.0,73.0,0.0,,120.0,13.0,,1019.0,,2.0
2025-01-08 14:00:00,798.0,79.9,,50.7,36.7,,20.0,15.0,73.0,0.0,,130.0,11.2,,1020.0,,2.0
2025-01-08 15:00:00,817.0,78.8,,52.8,37.6,,20.0,15.0,73.0,0.0,,150.0,7.6,,1020.0,,2.0
2025-01-08 16:00:00,737.0,73.0,,49.9,36.4,,20.0,15.0,73.0,0.0,,130.0,7.6,,1020.0,,2.0
2025-01-08 17:00:00,588.0,66.2,,57.5,43.8,,19.0,15.1,78.0,0.0,,60.0,5.4,,1020.0,,2.0
2025-01-08 18:00:00,581.0,68.7,,66.1,48.3,,19.0,15.1,78.0,0.0,,90.0,7.6,,1020.0,,5.0
2025-01-08 19:00:00,592.0,75.5,,71.0,50.2,,18.0,14.1,78.0,0.0,,100.0,5.4,,1019.0,,5.0
2025-01-08 20:00:00,588.0,78.2,,80.9,57.1,,17.0,14.1,83.0,0.0,,80.0,5.4,,1019.0,,5.0
2025-01-08 21:00:00,703.0,81.6,,75.8,58.6,,18.0,14.1,78.0,0.0,,50.0,5.4,,1019.0,,5.0
2025-01-08 22:00:00,733.0,70.3,,72.6,58.2,,17.0,11.9,72.0,0.0,,60.0,7.6,,1019.0,,3.0
2025-01-08 23:00:00,814.0,68.8,,69.7,56.3,,17.0,11.1,68.0,0.0,,70.0,11.2,,1020.0,,3.0
2025-01-09 00:00:00,1220.0,88.9,,72.6,58.0,,17.0,11.1,68.0,0.0,,80.0,11.2,,1021.0,,5.0
2025-01-09 01:00:00,1410.0,101.0,,79.5,61.7,,18.0,12.0,68.0,0.0,,80.0,13.0,,1022.0,,5.0
2025-01-09 02:00:00,1220.0,90.9,,71.9,56.4,,18.0,11.1,64.0,0.0,,70.0,14.8,,1023.0,,5.0
2025-01-09 03:00:00,1160.0,78.0,,72.8,57.5,,19.0,10.0,56.0,0.0,,50.0,18.4,,1023.0,,2.0
2025-01-09 04:00:00,1180.0,77.3,,70.8,56.6,,20.0,10.1,53.0,0.0,,60.0,16.6,,1022.0,,2.0
2025-01-09 05:00:00,1130.0,76.0,,67.6,53.7,,21.0,9.9,49.0,0.0,,50.0,14.8,,1022.0,,3.0
2025-01-09 06:00:00,1020.0,74.6,,64.8,50.8,,22.0,8.8,43.0,0.0,,40.0,14.8,,1020.0,,3.0
2025-01-09 07:00:00,1100.0,76.0,,59.5,46.5,,23.0,10.1,44.0,0.0,,70.0,14.8,,1019.0,,3.0
2025-01-09 08:00:00,1120.0,77.4,,53.7,42.5,,23.0,10.1,44.0,0.0,,50.0,13.0,,1019.0,,3.0
2025-01-09 09:00:00,1500.0,90.5,,53.3,41.7,,22.0,11.1,50.0,0.0,,50.0,13.0,,1020.0,,3.0
2025-01-09 10:00:00,1640.0,103.0,,58.5,45.4,,22.0,10.2,47.0,0.0,,30.0,13.0,,1020.0,,3.0
